loan_id,user_id,loan_timestamp,loan_amount,loan_purpose,outcome,interest,visit_id,zip_code,name,birthday,city,ssn,gender,cid,campaign_referrer
81649969,81581998,1551230929,80000,Refinance existing loans,REJECTED,7,,ΤΚ 01849,Σταμάτιος Μαμμής,1970-07-22,Καρπενήσι,654-85-6091,M,81581998,
43478670,87262642,1535767549,190000,home purchase,ACCEPTED,6.7,,76012,Βλάσιος Δακαναλής,1983-05-02,Καρπενήσι,305-18-1060,M,87262642,
81407983,87262642,1508578990,220000,Buying a pet,ACCEPTED,14,,76012,Βλάσιος Δακαναλής,1983-05-02,Καρπενήσι,305-18-1060,M,87262642,
13746353,87987379,1530806790,100000,Refinance existing loans,ACCEPTED,8.7,,ΤΚ 336 87,Χρυσοβαλάντιος Γεωργούδης,1987-11-20,Καρπενήσι,051-69-3161,M,87987379,
78427422,87987379,1554647964,90000,Refinance existing loans,REJECTED,8.7,,ΤΚ 336 87,Χρυσοβαλάντιος Γεωργούδης,1987-11-20,Καρπενήσι,051-69-3161,M,87987379,
25635667,35925942,1548234462,60000,Buying a pet,ACCEPTED,14,,73563,Καλυψώ-Χαρά Κατσιλλή,1975-05-14,Καρπενήσι,038-04-9174,F,35925942,
72899370,35925942,1550746326,240000,Buying a pet,REJECTED,7,,73563,Καλυψώ-Χαρά Κατσιλλή,1975-05-14,Καρπενήσι,038-04-9174,F,35925942,
39762899,43305142,1563503116,180000,Buying a pet,REJECTED,14,,67481,Νικήτας Χατζαντώνης,1984-04-06,Καρπενήσι,463-57-3492,F,43305142,
38060459,94309048,1530422178,260000,Buying a pet,ACCEPTED,8.7,,07603,Διαμαντούλα Σαμπάνη,1975-10-20,Καρπενήσι,141-46-8283,F,94309048,
47664252,94309048,1530940933,210000,Home purchase,ACCEPTED,8.7,,07603,Διαμαντούλα Σαμπάνη,1975-10-20,Καρπενήσι,141-46-8283,F,94309048,
3136975,90145464,1510904423,220000,Buying a pet,REJECTED,8.7,,ΤΚ 954 76,Αιμιλιανός Δούνης,1994-03-21,Καρπενήσι,168-95-1050,F,90145464,
31903826,3999929,1537425511,240000,Home purchase,REJECTED,14,,ΤΚ 780 81,Σπάρτη Γεωργίτση,1973-09-09,Καρπενήσι,474-95-1004,F,3999929,
83754254,7984569,1543660634,290000,Refinance existing loans,REJECTED,14,,ΤΚ 36507,Ισίδωρος Λεμονής,1981-11-18,Καρπενήσι,623-09-4078,M,7984569,
84674668,99671228,1547571920,30000,Buying a pet,REJECTED,14,18117247,007 36,Ρούσα Τσάτη,1987-10-13,Καρπενήσι,705-49-0733,F,99671228,"display2,Google - display1,Twitter - display3,Facebook"
87101562,99671228,1563962761,230000,Refinance existing loans,REJECTED,14,,007 36,Ρούσα Τσάτη,1987-10-13,Καρπενήσι,705-49-0733,F,99671228,
57299945,12027069,1555467146,70000,Refinance existing loans,REJECTED,7,,33449,Αβραάμ Μαντζουράνης,1974-06-25,Καρπενήσι,157-72-4972,F,12027069,
89226089,69901758,1530951928,260000,Buying a pet,REJECTED,6.7,,99763,Σέργιος Σταμέλος,1994-10-03,Καρπενήσι,421-24-4979,M,69901758,
50627791,4724159,1516430514,210000,Buying a pet,ACCEPTED,6.7,47627240,639 13,Δανιήλ Φουσιέκης,1981-11-19,Καρπενήσι,999-89-5989,F,4724159,"display3,Facebook - display3,Facebook"
34022130,4724159,1565541249,260000,home purchase,ACCEPTED,14,,639 13,Δανιήλ Φουσιέκης,1981-11-19,Καρπενήσι,999-89-5989,F,4724159,
94923606,9231807,1549419040,270000,Buying a pet,REJECTED,7,31276888,ΤΚ 26084,Βάγια Τσαχάκη,1979-08-23,Καρπενήσι,412-51-5513,M,9231807,"display1,Google - display1,Google - display1,Twitter - display3,Facebook"
88907488,9231807,1522656428,300000,buying a pet,REJECTED,14,32927716,ΤΚ 26084,Βάγια Τσαχάκη,1979-08-23,Καρπενήσι,412-51-5513,M,9231807,"display1,Google - display2,Google - display3,Facebook"
57832829,59702975,1516478504,170000,Refinance existing loans,REJECTED,6.7,,753 16,Αλεξάνδρα-Αγάθη Κουτουζίδου,1994-02-19,Καρπενήσι,395-44-2438,M,59702975,
98307608,59702975,1545664355,270000,Buying a pet,ACCEPTED,14,,753 16,Αλεξάνδρα-Αγάθη Κουτουζίδου,1994-02-19,Καρπενήσι,395-44-2438,M,59702975,
28926281,83527362,1528241524,30000,Refinance existing loans,ACCEPTED,6.7,,ΤΚ 714 34,Σπυρίδων Βιολάτος,1991-11-16,Καρπενήσι,419-78-9734,M,83527362,
70004600,83527362,1549610001,100000,Refinance existing loans,REJECTED,7,,ΤΚ 714 34,Σπυρίδων Βιολάτος,1991-11-16,Καρπενήσι,419-78-9734,M,83527362,
96887148,79642307,1563837293,90000,Buying a pet,ACCEPTED,8.7,64628784,31009,Ιππόλυτος Νικολαΐδης,1987-04-18,Καρπενήσι,908-38-9434,F,79642307,"display2,Facebook"
66392933,79642307,1569687040,200000,Buying a pet,REJECTED,6.7,,31009,Ιππόλυτος Νικολαΐδης,1987-04-18,Καρπενήσι,908-38-9434,F,79642307,
1501597,48656067,1548212136,230000,buying a pet,REJECTED,8.7,,06113,Μαλαματένια Βλάσση,1984-10-09,Καρπενήσι,258-00-3013,F,48656067,
74093475,48656067,1523925080,50000,Refinance existing loans,REJECTED,6.7,,06113,Μαλαματένια Βλάσση,1984-10-09,Καρπενήσι,258-00-3013,F,48656067,
56694688,4262853,1555257768,90000,Refinance existing loans,REJECTED,6.7,,126 31,Ντανιέλα-Ανθούλα Βράσκου,1986-08-18,Καρπενήσι,770-96-2490,F,4262853,
10999562,11466693,1514478364,190000,Home purchase,REJECTED,8.7,71856987,ΤΚ 56971,Διονύσιος Ανδρουλάκης,1978-05-18,Καρπενήσι,518-75-0919,M,11466693,"display1,Google - display1,Google"
86559692,11466693,1568554692,70000,Home purchase,ACCEPTED,7,41154501,ΤΚ 56971,Διονύσιος Ανδρουλάκης,1978-05-18,Καρπενήσι,518-75-0919,M,11466693,"display2,Google - display2,Facebook - display2,Facebook"
40248086,52553670,1537024677,280000,Refinance existing loans,ACCEPTED,7,47022203,09543,Αμφιθέα Ιωσηφίδου,1981-06-13,Καρπενήσι,367-32-2844,F,52553670,"display3,Google - display3,Google - display1,Twitter"
95217388,52553670,1562164398,260000,buying a pet,ACCEPTED,14,,09543,Αμφιθέα Ιωσηφίδου,1981-06-13,Καρπενήσι,367-32-2844,F,52553670,
19908392,4921032,1561229628,120000,Refinance existing loans,ACCEPTED,14,,35757,Αρχιμήδης-Σόλων Βαλτάς,1976-04-18,Καρπενήσι,191-54-6560,M,4921032,
86509512,8578504,1545625654,40000,Buying a pet,REJECTED,6.7,10661625,67712,Χριστιάν-Χριστόδουλος Γκάγκας,1985-03-15,Καρπενήσι,971-67-9060,M,8578504,"display1,Google - display1,Twitter - display2,Twitter - display2,Facebook"
46163600,8578504,1517923178,270000,Home purchase,ACCEPTED,7,,67712,Χριστιάν-Χριστόδουλος Γκάγκας,1985-03-15,Καρπενήσι,971-67-9060,M,8578504,
36961253,16116169,1534176249,150000,Refinance existing loans,ACCEPTED,8.7,,89504,Γαρυφαλλιά Κετεσίδου,1971-06-25,Καρπενήσι,972-49-3834,F,16116169,
45900390,16116169,1527723480,280000,Refinance existing loans,ACCEPTED,6.7,,89504,Γαρυφαλλιά Κετεσίδου,1971-06-25,Καρπενήσι,972-49-3834,F,16116169,
30942681,60092105,1567512211,40000,buying a pet,REJECTED,7,69191668,07647,Απόστολος Μίσχος,1980-10-31,Καρπενήσι,042-07-0792,M,60092105,"display2,Google - display3,Twitter - display3,Facebook"
89643026,12490955,1554826573,180000,Home purchase,REJECTED,8.7,,244 32,Θεοδότη-Αιμιλία Παλιούρα,1979-01-04,Καρπενήσι,956-01-6112,F,12490955,
56276039,26157260,1536021921,20000,Home purchase,ACCEPTED,8.7,8422666,98364,Πολύμνια Ζερβά,1979-03-04,Καρπενήσι,349-68-7020,F,26157260,"display2,Twitter - display3,Twitter - display1,Facebook - display1,Facebook - display2,Facebook"
18245884,26157260,1534082468,280000,Buying a pet,REJECTED,7,,98364,Πολύμνια Ζερβά,1979-03-04,Καρπενήσι,349-68-7020,F,26157260,
33961962,91579085,1559108765,220000,buying a pet,ACCEPTED,6.7,3924978,73009,Αμβρόσιος Κοντός,1980-03-15,Καρπενήσι,643-30-0066,M,91579085,"display2,Google - display1,Facebook - display1,Facebook - display1,Facebook"
8748534,91579085,1535165376,150000,Buying a pet,ACCEPTED,14,,73009,Αμβρόσιος Κοντός,1980-03-15,Καρπενήσι,643-30-0066,M,91579085,
77583702,90076365,1569576596,60000,Buying a pet,ACCEPTED,14,38053020,46871,Θεοδούλη-Βέρα Βυζιηνού,1973-08-13,Καρπενήσι,746-78-2231,F,90076365,"display2,Google - display1,Facebook"
50907033,76010446,1511915273,260000,Refinance existing loans,REJECTED,14,,86307,Έκτορας Δακαναλής,1991-09-03,Καρπενήσι,337-12-1466,M,76010446,
12696906,60317903,1541830855,60000,Refinance existing loans,ACCEPTED,7,,ΤΚ 635 10,Φλώρα Χριστογιάννη,1988-05-03,Καρπενήσι,508-82-5582,F,60317903,
42852605,32601807,1567676909,80000,Refinance existing loans,REJECTED,6.7,,ΤΚ 510 16,Ασημούλα Παλιούρα,1986-04-18,Καρπενήσι,514-19-9441,F,32601807,
89023606,32601807,1506967421,20000,Buying a pet,ACCEPTED,8.7,58805743,ΤΚ 510 16,Ασημούλα Παλιούρα,1986-04-18,Καρπενήσι,514-19-9441,F,32601807,"display3,Google - display3,Google - display3,Facebook"
40050309,1638865,1511557525,50000,Buying a pet,REJECTED,7,31192059,ΤΚ 08584,Στέλλα Τουλούπη,1988-05-14,Καρπενήσι,384-90-6539,F,1638865,"display2,Google - display3,Google - display1,Twitter - display1,Twitter"
673972,55383505,1561955211,90000,Refinance existing loans,ACCEPTED,8.7,,85899,Όμηρος Χατζησάββας,1973-04-29,Καρπενήσι,073-00-1105,M,55383505,
46509148,55383505,1537286968,200000,Refinance existing loans,REJECTED,7,71151364,85899,Όμηρος Χατζησάββας,1973-04-29,Καρπενήσι,073-00-1105,M,55383505,"display2,Google - display3,Twitter - display3,Twitter"
56885551,9978580,1532045636,230000,Buying a pet,REJECTED,14,87713137,91839,Ακρίτας Ταβερναράκης,1971-10-06,Καρπενήσι,689-92-4696,F,9978580,"display3,Twitter - display2,Facebook"
52297127,82384341,1511379912,90000,Refinance existing loans,ACCEPTED,8.7,,792 87,Αντώνιος Νούσης,1989-10-09,Καρπενήσι,449-87-8497,M,82384341,
58682093,84934357,1541199562,20000,home purchase,REJECTED,14,,ΤΚ 76030,Σώζων Φιλιππάτος,1993-06-09,Καρπενήσι,605-83-7612,F,84934357,
10575678,28650203,1516007944,220000,Refinance existing loans,REJECTED,6.7,,30717,Οδύσσεια Πολατίδου,1978-03-21,Καρπενήσι,187-30-5337,F,28650203,
46093627,91782107,1536565648,290000,Refinance existing loans,ACCEPTED,14,61322274,18991,Κονδυλία Ντριβαλά,1991-09-13,Καρπενήσι,387-82-2014,M,91782107,"display3,Google"
65578993,3408348,1544491837,40000,Buying a pet,ACCEPTED,14,,17576,Ρωξάνη Κουφάκη,1973-08-01,Καρπενήσι,957-24-6012,M,3408348,
82141134,12197340,1513431618,290000,Buying a pet,REJECTED,8.7,,52289,Ζηνόβιος Λουπασάκης,1990-11-29,Καρπενήσι,315-83-2373,F,12197340,
65535088,60661982,1566135699,20000,Buying a pet,ACCEPTED,8.7,,228 16,Λήδα Σαμτανίδου,1974-10-30,Καρπενήσι,822-76-9038,F,60661982,
99174834,60661982,1559222176,210000,Home purchase,ACCEPTED,8.7,,228 16,Λήδα Σαμτανίδου,1974-10-30,Καρπενήσι,822-76-9038,F,60661982,
81494703,95801566,1518598785,80000,home purchase,REJECTED,6.7,80017401,54180,Διομήδης Εμπορόπουλος,1977-10-03,Καρπενήσι,729-97-9503,M,95801566,"display1,Twitter - display2,Twitter - display3,Facebook"
38176155,95801566,1522222552,50000,Home purchase,REJECTED,14,,54180,Διομήδης Εμπορόπουλος,1977-10-03,Καρπενήσι,729-97-9503,M,95801566,
27678937,89947106,1553771164,220000,Home purchase,REJECTED,14,,860 95,Αποστολία Πουλιάση,1981-05-31,Καρπενήσι,071-05-5368,M,89947106,
36092652,99853283,1559685265,180000,Refinance existing loans,ACCEPTED,7,79470244,730 03,Αργύριος Κοντός,1977-07-11,Καρπενήσι,709-09-6349,M,99853283,"display2,Facebook - display3,Facebook"
62471292,80769252,1529977522,210000,Refinance existing loans,REJECTED,14,37405671,90828,Αλκιβιάδης Πάγκαλος,1994-02-02,Καρπενήσι,518-53-9793,F,80769252,"display1,Twitter - display3,Twitter - display3,Twitter"
17730409,80769252,1554258980,260000,Buying a pet,REJECTED,8.7,,90828,Αλκιβιάδης Πάγκαλος,1994-02-02,Καρπενήσι,518-53-9793,F,80769252,
33170482,74589414,1521878193,200000,Home purchase,REJECTED,14,,86119,Βικτόρια Νίκα,1977-01-16,Καρπενήσι,460-61-2933,F,74589414,
11834853,38277095,1527303504,100000,buying a pet,ACCEPTED,8.7,,12373,Λουλουδένια Παπακώστα,1995-04-22,Καρπενήσι,662-78-8488,M,38277095,
86119523,38277095,1550171021,100000,Refinance existing loans,ACCEPTED,8.7,,12373,Λουλουδένια Παπακώστα,1995-04-22,Καρπενήσι,662-78-8488,M,38277095,
56904974,39014631,1537983411,40000,Refinance existing loans,ACCEPTED,8.7,,12371,Ευρυδίκη Κατσαντώνη,1992-03-31,Καρπενήσι,372-08-9459,F,39014631,
64886174,39014631,1507932005,60000,Home purchase,REJECTED,8.7,42604891,12371,Ευρυδίκη Κατσαντώνη,1992-03-31,Καρπενήσι,372-08-9459,F,39014631,"display2,Google - display1,Twitter - display2,Twitter - display2,Facebook - display2,Facebook"
32778139,1545192,1554330022,300000,Refinance existing loans,REJECTED,14,,ΤΚ 73674,Δάφνη-Πουλχερία Καρανάνου,1980-02-25,Καρπενήσι,026-03-0188,M,1545192,
77037249,1545192,1526961506,200000,Home purchase,REJECTED,6.7,,ΤΚ 73674,Δάφνη-Πουλχερία Καρανάνου,1980-02-25,Καρπενήσι,026-03-0188,M,1545192,
9162048,27332075,1527560910,240000,Home purchase,REJECTED,14,,ΤΚ 51962,Τζανέτος Ρόγαρης,1977-03-22,Καρπενήσι,736-65-9265,F,27332075,
22401962,27332075,1565178681,300000,Home purchase,ACCEPTED,7,71349963,ΤΚ 51962,Τζανέτος Ρόγαρης,1977-03-22,Καρπενήσι,736-65-9265,F,27332075,"display3,Twitter - display3,Facebook"
8042843,52891627,1553398802,190000,Refinance existing loans,ACCEPTED,14,,16899,Χρυσοβαλάντω Ματσούρη,1984-03-28,Καρπενήσι,697-10-9335,F,52891627,
57201592,52891627,1528208256,290000,Buying a pet,ACCEPTED,14,53714661,16899,Χρυσοβαλάντω Ματσούρη,1984-03-28,Καρπενήσι,697-10-9335,F,52891627,"display2,Google - display3,Twitter - display1,Facebook - display3,Facebook"
59122687,45599211,1562221035,20000,Buying a pet,REJECTED,6.7,1286488,ΤΚ 605 10,Θαλής Πολυχρονόπουλος,1975-06-02,Καρπενήσι,626-13-3496,M,45599211,"display1,Google - display2,Facebook"
6455479,45599211,1553821975,280000,home purchase,ACCEPTED,7,14446905,ΤΚ 605 10,Θαλής Πολυχρονόπουλος,1975-06-02,Καρπενήσι,626-13-3496,M,45599211,"display2,Twitter - display1,Facebook - display1,Facebook"
60890103,6517484,1533841320,200000,Home purchase,ACCEPTED,7,,50527,Ήλια Σκαβέντζου,1971-08-24,Καρπενήσι,698-35-6586,F,6517484,
44203485,6517484,1567793079,200000,Home purchase,REJECTED,8.7,,50527,Ήλια Σκαβέντζου,1971-08-24,Καρπενήσι,698-35-6586,F,6517484,
5563869,59539180,1564079177,80000,Refinance existing loans,REJECTED,14,,619 02,Πάτροκλος Τσώτσης,1979-02-08,Καρπενήσι,770-65-8017,M,59539180,
28395216,59539180,1552675810,170000,Buying a pet,ACCEPTED,14,,619 02,Πάτροκλος Τσώτσης,1979-02-08,Καρπενήσι,770-65-8017,M,59539180,
83304116,52461806,1524751481,270000,Refinance existing loans,ACCEPTED,6.7,,708 09,Δαμασκηνή Σκούμπρου,1972-07-28,Καρπενήσι,940-48-8761,M,52461806,
99162334,70072559,1533959892,230000,Buying a pet,REJECTED,14,,05869,Αναξαγόρας-Σπήλιος Λαουρδέκης,1975-12-31,Καρπενήσι,127-28-7708,M,70072559,
8068158,41133807,1532300905,270000,Refinance existing loans,REJECTED,6.7,,ΤΚ 45205,Ιωσήφ-Αφέντης Καπατσώρης,1972-10-27,Καρπενήσι,618-47-8747,M,41133807,
1904080,41133807,1550405897,120000,Home purchase,REJECTED,7,55255763,ΤΚ 45205,Ιωσήφ-Αφέντης Καπατσώρης,1972-10-27,Καρπενήσι,618-47-8747,M,41133807,"display2,Google - display1,Facebook - display2,Facebook - display2,Facebook"
59327776,37486063,1555821387,220000,Buying a pet,REJECTED,7,,ΤΚ 46552,Μαγδαληνή-Κικιλία Ραυτοπούλου,1995-12-05,Καρπενήσι,412-46-9485,F,37486063,
82040133,37486063,1516650333,300000,Refinance existing loans,REJECTED,6.7,,ΤΚ 46552,Μαγδαληνή-Κικιλία Ραυτοπούλου,1995-12-05,Καρπενήσι,412-46-9485,F,37486063,
93640815,66624240,1565151699,90000,Buying a pet,REJECTED,7,78866034,75443,Ισαβέλλα Μπατσάκη,1974-05-15,Καρπενήσι,146-19-3248,F,66624240,"display1,Google - display3,Twitter - display3,Facebook"
44927054,14588145,1533949407,240000,Home purchase,ACCEPTED,6.7,,15954,Κλαίρη Καραθανάση,1975-07-04,Καρπενήσι,918-33-4833,F,14588145,
74552422,29404658,1533632494,200000,home purchase,ACCEPTED,8.7,,63464,Διογένης Αργυρόπουλος,1996-04-12,Καρπενήσι,996-39-4116,F,29404658,
70430971,29404658,1540202248,100000,Home purchase,ACCEPTED,7,,63464,Διογένης Αργυρόπουλος,1996-04-12,Καρπενήσι,996-39-4116,F,29404658,
3439894,69872115,1553806086,240000,Refinance existing loans,REJECTED,8.7,,83367,Λύσανδρος Ισέρης,1984-03-19,Καρπενήσι,401-20-1374,M,69872115,
76572666,69872115,1515586629,50000,Buying a pet,REJECTED,14,,83367,Λύσανδρος Ισέρης,1984-03-19,Καρπενήσι,401-20-1374,M,69872115,
40900521,63075060,1547060471,60000,Refinance existing loans,REJECTED,8.7,27658325,ΤΚ 307 11,Νικολέτα Ξανθοπούλου,1983-03-24,Καρπενήσι,948-89-3213,M,63075060,"display3,Google"
90678157,45756405,1567840360,50000,Refinance existing loans,REJECTED,6.7,80930111,881 02,Ευάγγελος Παληός,1979-01-14,Καρπενήσι,920-65-1428,F,45756405,"display3,Google - display2,Twitter"
47743050,90643190,1534231922,60000,Buying a pet,REJECTED,8.7,,71892,Φοίβη Σιδηροπούλου,1970-10-14,Καρπενήσι,966-24-5771,M,90643190,
80559912,90643190,1557520900,210000,home purchase,REJECTED,14,98283522,71892,Φοίβη Σιδηροπούλου,1970-10-14,Καρπενήσι,966-24-5771,M,90643190,"display2,Google"
73024997,93596406,1567547622,300000,home purchase,REJECTED,7,,ΤΚ 997 43,Φλώρα Παπασπηλιωτοπούλου,1973-11-29,Καρπενήσι,347-27-1857,M,93596406,
61219794,93596406,1551996984,210000,Refinance existing loans,ACCEPTED,6.7,,ΤΚ 997 43,Φλώρα Παπασπηλιωτοπούλου,1973-11-29,Καρπενήσι,347-27-1857,M,93596406,
7157135,89215990,1545766795,50000,Refinance existing loans,ACCEPTED,8.7,,53374,Ευαγγελία Υφαντή,1986-12-16,Καρπενήσι,366-70-0223,F,89215990,
98221596,30592761,1536004907,230000,Home purchase,ACCEPTED,8.7,,84052,Βικτόρια Μανιάτη,1992-05-01,Καρπενήσι,829-02-6727,M,30592761,
3538630,30592761,1543535431,180000,Refinance existing loans,ACCEPTED,8.7,,84052,Βικτόρια Μανιάτη,1992-05-01,Καρπενήσι,829-02-6727,M,30592761,
3458624,32365309,1555078304,200000,Refinance existing loans,ACCEPTED,8.7,,06555,Ξανθίππη Μήτσου,1984-03-17,Καρπενήσι,296-32-7624,M,32365309,
40875606,59909630,1567835605,250000,Buying a pet,REJECTED,8.7,,776 82,Αγάπη Χριστοφόρη,1979-12-27,Καρπενήσι,035-62-5258,F,59909630,
54537680,59909630,1558662728,50000,Refinance existing loans,REJECTED,14,,776 82,Αγάπη Χριστοφόρη,1979-12-27,Καρπενήσι,035-62-5258,F,59909630,
15717664,65658110,1540823190,100000,Home purchase,REJECTED,8.7,87582221,75302,Νίκανδρος Σπασόπουλος,1980-07-21,Καρπενήσι,958-04-9544,M,65658110,"display1,Google - display2,Google"
85475492,11680255,1531677546,240000,Refinance existing loans,ACCEPTED,7,,735 08,Αμβρόσιος Φραγκόπουλος,1972-02-29,Καρπενήσι,828-22-8197,F,11680255,
10181413,80096256,1506857793,40000,Buying a pet,ACCEPTED,6.7,,19986,Απολλωνία Γούπα,1985-06-30,Μεσολόγγι,912-79-6078,M,80096256,
95822651,80096256,1565755261,230000,Home purchase,REJECTED,8.7,,19986,Απολλωνία Γούπα,1985-06-30,Μεσολόγγι,912-79-6078,M,80096256,
42558571,6442242,1530640793,90000,home purchase,ACCEPTED,8.7,,ΤΚ 77460,Χριστόδουλος Μπούκος,1996-06-18,Μεσολόγγι,091-43-9043,F,6442242,
57976487,11541251,1567394605,270000,Buying a pet,ACCEPTED,7,,770 76,Ζαμπέτα Κοντογεωργάκη,1977-06-02,Μεσολόγγι,220-27-9079,M,11541251,
20752673,11541251,1561736484,200000,Refinance existing loans,REJECTED,8.7,,770 76,Ζαμπέτα Κοντογεωργάκη,1977-06-02,Μεσολόγγι,220-27-9079,M,11541251,
73122956,47691779,1543069935,50000,Home purchase,REJECTED,14,,ΤΚ 754 00,Αφέντρα Γεωργίτση,1985-04-19,Μεσολόγγι,491-62-5495,M,47691779,
73794236,61133572,1545610554,20000,Buying a pet,ACCEPTED,14,,555 40,Μαρτίνος Χατζιάρας,1981-06-25,Μεσολόγγι,178-81-3125,M,61133572,
43975851,61133572,1560682612,90000,buying a pet,REJECTED,6.7,,555 40,Μαρτίνος Χατζιάρας,1981-06-25,Μεσολόγγι,178-81-3125,M,61133572,
35006691,99247877,1568854031,150000,Refinance existing loans,ACCEPTED,7,69690781,653 28,Ακριβή-Διαλεκτή Ρόκκα,1994-06-13,Μεσολόγγι,149-52-8580,M,99247877,"display1,Twitter - display2,Facebook"
96502910,22709765,1556330028,240000,Buying a pet,REJECTED,8.7,23939364,ΤΚ 645 01,Δομήνικος Σταθάτος,1977-05-06,Μεσολόγγι,564-05-2823,M,22709765,"display1,Google - display3,Twitter - display3,Twitter - display1,Facebook - display1,Facebook"
90769095,66841094,1548177342,20000,Home purchase,REJECTED,6.7,,424 54,Ευσεβία Παυλίδου,1994-05-24,Μεσολόγγι,839-92-8356,F,66841094,
19613457,96119047,1568208311,210000,Buying a pet,ACCEPTED,8.7,,42391,Ιγνάτιος Αραμπατζής,1975-06-12,Μεσολόγγι,211-73-6937,M,96119047,
68525782,96119047,1514221357,200000,Home purchase,ACCEPTED,7,59802565,42391,Ιγνάτιος Αραμπατζής,1975-06-12,Μεσολόγγι,211-73-6937,M,96119047,"display1,Google - display2,Google - display1,Twitter - display3,Twitter - display1,Facebook"
79524687,12768008,1536118999,210000,buying a pet,ACCEPTED,6.7,,ΤΚ 154 82,Φωτεινή Στούμπου,1987-08-17,Μεσολόγγι,404-13-1021,F,12768008,
20763498,12768008,1569468609,230000,Buying a pet,ACCEPTED,14,,ΤΚ 154 82,Φωτεινή Στούμπου,1987-08-17,Μεσολόγγι,404-13-1021,F,12768008,
84660225,62091531,1507719554,20000,home purchase,ACCEPTED,6.7,36329904,ΤΚ 486 37,Αγγελική Γεωργουλάκη,1991-06-29,Μεσολόγγι,384-08-9336,M,62091531,"display3,Google - display3,Google - display3,Twitter - display1,Facebook - display3,Facebook"
93853334,74915341,1528146380,270000,Home purchase,ACCEPTED,7,,428 69,Ήρα Παναγιώτου,1987-08-17,Μεσολόγγι,596-80-6622,F,74915341,
90751452,46775821,1551608724,30000,Buying a pet,ACCEPTED,7,,ΤΚ 63065,Ευμορφία Ρούσσου,1979-05-21,Μεσολόγγι,910-25-1008,M,46775821,
76604781,46775821,1519262427,200000,buying a pet,REJECTED,14,,ΤΚ 63065,Ευμορφία Ρούσσου,1979-05-21,Μεσολόγγι,910-25-1008,M,46775821,
53807613,52233486,1530704341,260000,Refinance existing loans,REJECTED,6.7,,28725,Παντούλα Αργυράκη,1978-03-01,Μεσολόγγι,963-03-5757,M,52233486,
77448796,76240654,1523080657,250000,Refinance existing loans,REJECTED,14,,ΤΚ 562 82,Λουκάς Κακαβός,1989-09-28,Μεσολόγγι,628-33-1497,F,76240654,
30159799,76240654,1562652053,100000,Buying a pet,REJECTED,8.7,,ΤΚ 562 82,Λουκάς Κακαβός,1989-09-28,Μεσολόγγι,628-33-1497,F,76240654,
9180709,99389456,1531165372,250000,Refinance existing loans,ACCEPTED,7,,ΤΚ 023 81,Γιολάντα Μαστραγγελή,1983-11-23,Μεσολόγγι,547-40-8092,M,99389456,
21996757,11769616,1551284751,220000,Refinance existing loans,REJECTED,8.7,15756703,46443,Σοφοκλής Τρεντσίου,1986-05-28,Μεσολόγγι,245-72-2807,F,11769616,"display2,Google - display3,Google - display1,Twitter - display3,Facebook"
47907653,11769616,1530596613,190000,Refinance existing loans,ACCEPTED,8.7,,46443,Σοφοκλής Τρεντσίου,1986-05-28,Μεσολόγγι,245-72-2807,F,11769616,
32186426,75566353,1521711925,150000,Refinance existing loans,REJECTED,14,,48700,Φώτιος-Ευθύμιος Παντζέκος,1974-01-29,Μεσολόγγι,961-20-8583,M,75566353,
26743528,75566353,1542645920,30000,Refinance existing loans,ACCEPTED,6.7,,48700,Φώτιος-Ευθύμιος Παντζέκος,1974-01-29,Μεσολόγγι,961-20-8583,M,75566353,
61104830,57220882,1510162322,180000,Refinance existing loans,REJECTED,8.7,,39915,Μαριγώ Λίτσιου,1981-02-23,Μεσολόγγι,399-07-4795,F,57220882,
68036633,57220882,1550998678,260000,Home purchase,ACCEPTED,8.7,,39915,Μαριγώ Λίτσιου,1981-02-23,Μεσολόγγι,399-07-4795,F,57220882,
48473690,98236178,1510234632,200000,Refinance existing loans,REJECTED,7,,813 61,Δούκισσα Μαυρίδου,1984-05-26,Μεσολόγγι,745-88-2814,M,98236178,
8206030,98236178,1534392165,60000,Buying a pet,REJECTED,6.7,,813 61,Δούκισσα Μαυρίδου,1984-05-26,Μεσολόγγι,745-88-2814,M,98236178,
16032457,1355027,1522785250,280000,Refinance existing loans,REJECTED,7,79889969,962 05,Σάββας Πίσσιος,1970-09-16,Μεσολόγγι,394-92-6377,M,1355027,"display1,Google - display2,Google - display3,Google - display1,Facebook - display1,Facebook"
32945929,1355027,1558670965,90000,Home purchase,REJECTED,8.7,,962 05,Σάββας Πίσσιος,1970-09-16,Μεσολόγγι,394-92-6377,M,1355027,
71734505,54780179,1549337768,280000,home purchase,REJECTED,14,,65307,Αναστασία Παναγιωτακοπούλου,1980-02-16,Μεσολόγγι,775-46-3017,F,54780179,
56515033,54780179,1544374536,300000,Home purchase,REJECTED,6.7,,65307,Αναστασία Παναγιωτακοπούλου,1980-02-16,Μεσολόγγι,775-46-3017,F,54780179,
87856643,73203476,1524093812,80000,Refinance existing loans,REJECTED,7,52193793,349 63,Πολύκαρπος Παπαδημητριάδης,1985-05-01,Μεσολόγγι,313-51-3180,M,73203476,"display2,Google - display3,Twitter"
19262008,3911702,1568186705,190000,Buying a pet,REJECTED,8.7,,11886,Θαλασσινή Ποταμιάνου,1971-02-03,Μεσολόγγι,745-42-9171,M,3911702,
